id,name,barcode,department,subcategory,price,on_sale,sale_price,sale_text,unit,is_new,image_file
"857385","מסטיק אורביט לל""ס אוכמניות בקבוקון 64 גרם","4009900479998","חטיפים ודגנים","מסטיק ומרשמלו","12.90","לא","0.00","","u","לא","מסטיק אורביט ללס אוכמניות בקבוקון 64 גרם.jpg"
"857407","סוכריות תות מנטוס 37.5 גרם","87108538","חטיפים ודגנים","סוכריות שונות","4.50","לא","0.00","","u","לא","סוכריות תות מנטוס 37.5 גרם.jpg"
"857409","סוכריות פירות מנטוס 37.1 גרם","7290002752332","חטיפים ודגנים","סוכריות שונות","4.50","לא","0.00","","u","לא","סוכריות פירות מנטוס 37.1 גרם.jpg"
"857411","סוכריות מנטה מנטוס 37.5 גרם","7290002752349","חטיפים ודגנים","סוכריות שונות","4.50","לא","0.00","","u","לא","סוכריות מנטה מנטוס 37.5 גרם.jpg"
"857412","פופקורן למיקרוגל בטעם טבעי בתוספת מלח הוטפופ 6*100 גרם","5701932026964","חטיפים ודגנים","בייגלה ופופקורן","22.90","לא","0.00","","u","לא","פופקורן למיקרוגל בטעם טבעי בתוספת מלח הוטפופ 6100 גרם.jpg"
"857414","פופקורן למיקרוגל בטעם חמאה הוטפופ 6*100 גרם","5701932026971","חטיפים ודגנים","בייגלה ופופקורן","22.90","לא","0.00","","u","לא","פופקורן למיקרוגל בטעם חמאה הוטפופ 6100 גרם.jpg"
"857422","מגבונים לחים ללא בישום האגיס 4*72 מגבונים","7290000195537","מוצרי טיפוח ותינוקות","מגבונים","25.90","לא","0.00","","u","לא","מגבונים לחים ללא בישום האגיס 472 מגבונים.jpg"
"857433","ממרח אגוזי לוז עם קקאו נוטלה 750 גרם","80176800","שימורים ואפייה","ממרחים","36.90","לא","0.00","","u","לא","ממרח אגוזי לוז עם קקאו נוטלה 750 גרם.jpg"
"857436","סוכריות טיק טק תות שדה 16 גרם","80936848","חטיפים ודגנים","סוכריות שונות","5.00","לא","0.00","","u","לא","סוכריות טיק טק תות שדה 16 גרם.jpg"
"857437","סוכריות טיק טק מנטה 16 גרם","80050124","חטיפים ודגנים","סוכריות שונות","5.00","לא","0.00","","u","לא","סוכריות טיק טק מנטה 16 גרם.jpg"
"857438","סוכריות טיק טק תפוז 16 גרם","80050025","חטיפים ודגנים","סוכריות שונות","5.00","לא","0.00","","u","לא","סוכריות טיק טק תפוז 16 גרם.jpg"
"857447","רוטב טריאקי מאסטר שף 300 מ""ל","7290013358417","שימורים ואפייה","רטבים","14.90","לא","0.00","","u","לא","רוטב טריאקי מאסטר שף 300 מל.jpg"
"857448","קינדר בואנו שוקולד חלב 2*21.5 גרם","80052760","חטיפים ודגנים","חטיפי שוקולד","6.90","לא","0.00","","u","לא","קינדר בואנו שוקולד חלב 221.5 גרם.jpg"
"857453","בונבוניירה שוקולד חלב ושוקולד מריר מרסי 250 גרם","4014400901191","חטיפים ודגנים","בונבוניירות וקרמבו","35.90","לא","0.00","","u","לא","בונבוניירה שוקולד חלב ושוקולד מריר מרסי 250 גרם.jpg"
"857476","מגבוני אף לשימוש יומיומי קלינקס 3*90 יח'","7290000191652","חד פעמי ומתכלה","ממחטות ומגבוני אף","16.90","לא","0.00","","u","לא","מגבוני אף לשימוש יומיומי קלינקס 390 יח'.jpg"
"857484","בונבוניירה רפאלו פררו 150 גרם","8000500023976","חטיפים ודגנים","בונבוניירות וקרמבו","25.90","לא","0.00","","u","לא","בונבוניירה רפאלו פררו 150 גרם.jpg"
"857492","מרק ירקות קנור 61 גרם","7290000112503","קטניות ושמנים","מרקים ותבשילי אינסטנט","14.90","לא","0.00","","u","לא","מרק ירקות קנור 61 גרם.jpg"
"857505","נמס בכוס מרק פטריות קנור 2*21.5 גרם","7290000117720","קטניות ושמנים","נמס בכוס","9.90","לא","0.00","","u","לא","נמס בכוס מרק פטריות קנור 221.5 גרם.jpg"
"857506","נמס בכוס מרק עגבניות עם קרוטונים קנור 2*31 גרם","7290000169538","קטניות ושמנים","נמס בכוס","9.90","לא","0.00","","u","לא","נמס בכוס מרק עגבניות עם קרוטונים קנור 231 גרם.jpg"
"857526","סנובון אסלה כחול קלאסיק סנו 3*55 גרם","7290000292687","חומרי ניקוי ובית","ניקוי אסלה ואמבטיה","18.90","לא","0.00","","u","לא","סנובון אסלה כחול קלאסיק סנו 355 גרם.jpg"
"857539","גבינה מותכת לייט בטעם שוויצרי 7% מון בלאן 120 גרם","7290000121093","מוצרי חלב וביצים","גבינת שמנת וגבינה מותכת","15.90","לא","0.00","","u","לא","גבינה מותכת לייט בטעם שוויצרי 7% מון בלאן 120 גרם.jpg"
"857540","חלב מועשר 3% יטבתה 2 ליטר","7290003029815","מוצרי חלב וביצים","חלב","20.90","לא","0.00","","u","לא","חלב מועשר 3% יטבתה 2 ליטר.jpg"
"857549","חלב כחוש מרוכז וממותק וילי פוד 397 גרם","7290004737900","מוצרי חלב וביצים","חלב עמיד ומלבין","13.90","לא","0.00","","u","לא","חלב כחוש מרוכז וממותק וילי פוד 397 גרם.jpg"
"857551","חלב עמיד 3% תנובה 1 ליטר","7290000042503","מוצרי חלב וביצים","חלב עמיד ומלבין","10.90","לא","0.00","","u","לא","חלב עמיד 3% תנובה 1 ליטר.jpg"
"857557","עד חצות שוקולד חלב עלית 200 גרם","7290000181103","לחם מאפים ועוגיות","ביסקוויטים","21.90","לא","0.00","","u","לא","עד חצות שוקולד חלב עלית 200 גרם.jpg"
"857558","עד חצות שוקולד לבן עלית 200 גרם","7290105364883","לחם מאפים ועוגיות","ביסקוויטים","21.90","לא","0.00","","u","לא","עד חצות שוקולד לבן עלית 200 גרם.jpg"
"857564","עלי תרד סנפרוסט 800 גרם","7290000104768","קפואים ואוכל מוכן","ירקות קפואים","31.90","לא","0.00","","u","לא","עלי תרד סנפרוסט 800 גרם.jpg"
"857565","כרובית סנפרוסט 800 גרם","7290000104744","קפואים ואוכל מוכן","ירקות קפואים","30.90","לא","0.00","","u","לא","כרובית סנפרוסט 800 גרם.jpg"
"857566","חטיף סויה אדממה סנפרוסט 400 גרם","7290000107165","קפואים ואוכל מוכן","ירקות קפואים","19.90","לא","0.00","","u","לא","חטיף סויה אדממה סנפרוסט 400 גרם.jpg"
"857567","גרעיני תירס סנפרוסט 800 גרם","7290000104690","קפואים ואוכל מוכן","ירקות קפואים","23.90","לא","0.00","","u","לא","גרעיני תירס סנפרוסט 800 גרם.jpg"
"857568","גרגרי חומוס מבושלים סנפרוסט 800 גרם","7290000104805","קפואים ואוכל מוכן","ירקות קפואים","24.90","לא","0.00","","u","לא","גרגרי חומוס מבושלים סנפרוסט 800 גרם.jpg"
"857570","בצל קצוץ סנפרוסט 600 גרם","7290000104225","קפואים ואוכל מוכן","ירקות קפואים","21.90","לא","0.00","","u","לא","בצל קצוץ סנפרוסט 600 גרם.jpg"
"857572","אפונת גינה סנפרוסט 800 גרם","7290000104676","קפואים ואוכל מוכן","ירקות קפואים","23.90","לא","0.00","","u","לא","אפונת גינה סנפרוסט 800 גרם.jpg"
"857573","אפונה עדינה סנפרוסט 600 גרם","7290000104201","קפואים ואוכל מוכן","ירקות קפואים","24.90","לא","0.00","","u","לא","אפונה עדינה סנפרוסט 600 גרם.jpg"
"857574","ברוקולי סנפרוסט 800 גרם","7290000107295","קפואים ואוכל מוכן","ירקות קפואים","30.90","לא","0.00","","u","לא","ברוקולי סנפרוסט 800 גרם.jpg"
"857575","תחתיות ארטישוק סנפרוסט 400 גרם","7290000107189","קפואים ואוכל מוכן","ירקות קפואים","28.90","לא","0.00","","u","לא","תחתיות ארטישוק סנפרוסט 400 גרם.jpg"
"857577","שעועית ירוקה עדינה שלמה סנפרוסט 600 גרם","7290000104836","קפואים ואוכל מוכן","ירקות קפואים","28.90","לא","0.00","","u","לא","שעועית ירוקה עדינה שלמה סנפרוסט 600 גרם.jpg"
"857579","שעועית לבנה מבושלת סנפרוסט 800 גרם","7290000104799","קפואים ואוכל מוכן","ירקות קפואים","25.90","לא","0.00","","u","לא","שעועית לבנה מבושלת סנפרוסט 800 גרם.jpg"
"857580","שעועית ירוקה שלמה סנפרוסט 800 גרם","7290000104683","קפואים ואוכל מוכן","ירקות קפואים","27.90","לא","0.00","","u","לא","שעועית ירוקה שלמה סנפרוסט 800 גרם.jpg"
"857581","שעועית ירוקה חתוכה סנפרוסט 800 גרם","7290000104720","קפואים ואוכל מוכן","ירקות קפואים","24.90","לא","0.00","","u","לא","שעועית ירוקה חתוכה סנפרוסט 800 גרם.jpg"
"857582","פול ירוק סנפרוסט 800 גרם","7290000104713","קפואים ואוכל מוכן","ירקות קפואים","29.90","לא","0.00","","u","לא","פול ירוק סנפרוסט 800 גרם.jpg"
"857586","שניצל אמיתי ביתי מאמא עוף 700 גרם","7290008409582","קפואים ואוכל מוכן","שניצל מוכן","51.90","לא","0.00","","u","לא","שניצל אמיתי ביתי מאמא עוף 700 גרם.jpg"
"857595","קציצות עוף ובקר מאמא עוף 600 גרם","7290011876388","קפואים ואוכל מוכן","בשר עוף ודגים מוכנים","44.90","לא","0.00","","u","לא","קציצות עוף ובקר מאמא עוף 600 גרם.jpg"
"857597","לקט להקפצה עם פסטה פוזילי סנפרוסט  800 גרם","7290000103730","קפואים ואוכל מוכן","ירקות קפואים","29.90","לא","0.00","","u","לא","לקט להקפצה עם פסטה פוזילי סנפרוסט 800 גרם.jpg"
"857601","בורקס פילו גבינה מעדנות 12 יח' 600 גרם","7290013117212","קפואים ואוכל מוכן","בורקסים","29.90","לא","0.00","","u","לא","בורקס פילו גבינה מעדנות 12 יח' 600 גרם.jpg"
"857603","בורקס גבינה מעדנות 16 יח' 800 גרם","7290000238173","קפואים ואוכל מוכן","בורקסים","28.90","לא","0.00","","u","לא","בורקס גבינה מעדנות 16 יח' 800 גרם.jpg"
"857607","בצק עלים מרודד מעדנות 1 ק""ג","7290000238029","קפואים ואוכל מוכן","בצק קפוא","28.90","לא","0.00","","u","לא","בצק עלים מרודד מעדנות 1 קג.jpg"
"857608","בצק פילאס תורכי מעדנות 600 גרם","7290005559990","קפואים ואוכל מוכן","בצק קפוא","29.90","לא","0.00","","u","לא","בצק פילאס תורכי מעדנות 600 גרם.jpg"
"857609","ג'חנון אפוי מעדנות 5 יח' 750 גרם","7290006271181","קפואים ואוכל מוכן","מלאווח וגחנון","32.90","לא","0.00","","u","לא","ג'חנון אפוי מעדנות 5 יח' 750 גרם.jpg"
"857610","מלווח מעדנות 6 יח' 700 גרם","7290000238036","קפואים ואוכל מוכן","מלאווח וגחנון","22.90","לא","0.00","","u","לא","מלווח מעדנות 6 יח' 700 גרם.jpg"
"857616","מבשם אויר סנומוד מיס מיליון סנו 150 מ""ל","7290005426384","חומרי ניקוי ובית","קוטל חרקים ומטהר אוויר","14.90","לא","0.00","","u","לא","מבשם אויר סנומוד מיס מיליון סנו 150 מל.jpg"
"857618","תות שדה מארז 500 גרם","408","פירות וירקות","פירות","20.00","לא","0.00","","u","לא","תות שדה מארז 500 גרם.jpg"
"857620","ענבים ירוקים","114","פירות וירקות","פירות","54.90","לא","0.00","","k","לא","ענבים ירוקים.jpg"
"857623","תמצית בטעם וניל מיימונס 50 מ""ל","7290013144393","שימורים ואפייה","עזרי אפייה","6.90","לא","0.00","","u","לא","תמצית בטעם וניל מיימונס 50 מל.jpg"
"857635","מגבות נייר ניקול 6 גלילים","7290000188355","חד פעמי ומתכלה","מגבות נייר","16.90","לא","0.00","","u","לא","מגבות נייר ניקול 6 גלילים.jpg"
"857644","מפיות אירוח חד שכבתיות 30*30 ס""מ סנו סושי 150 יח'","7290005424847","חד פעמי ומתכלה","מפיות ומפות שולחן","11.90","לא","0.00","","u","לא","מפיות אירוח חד שכבתיות 3030 סמ סנו סושי 150 יח'.jpg"
"857661","פטרוזיליה קצוצה דורות 70 גרם","7290002253167","קפואים ואוכל מוכן","תבלינים קפואים","14.90","לא","0.00","","u","לא","פטרוזיליה קצוצה דורות 70 גרם.jpg"
"857664","בזיליקום קצוץ דורות 70 גרם","7290002253150","קפואים ואוכל מוכן","תבלינים קפואים","13.90","לא","0.00","","u","לא","בזיליקום קצוץ דורות 70 גרם.jpg"
